Entity,Date,Cases,Deaths,Daily tests,iso_alpha,month
Iraq,2020-06-29,45402.0,1756.0,11172.0,IRQ,6
Vietnam,2020-06-29,355.0,0.0,0.0,VNM,6
Greece,2020-06-29,3376.0,191.0,3255.0,GRC,6
Myanmar,2020-06-29,299.0,6.0,1337.0,MMR,6
Bangladesh,2020-06-29,137787.0,1738.0,17837.0,BGD,6
Senegal,2020-06-29,6586.0,105.0,956.0,SEN,6
Australia,2020-06-29,7686.0,104.0,36520.0,AUS,6
New Zealand,2020-06-29,1178.0,22.0,1815.0,NZL,6
Indonesia,2020-06-29,54010.0,2754.0,9047.0,IDN,6
El Salvador,2020-06-29,5934.0,164.0,2495.0,SLV,6
Saudi Arabia,2020-06-29,182493.0,1551.0,48173.0,SAU,6
Namibia,2020-06-29,183.0,0.0,0.0,NAM,6
Canada,2020-06-29,103239.0,8522.0,44980.0,CAN,6
Ecuador,2020-06-29,55255.0,4429.0,1322.0,ECU,6
Nepal,2020-06-29,12772.0,28.0,7791.0,NPL,6
Israel,2020-06-29,23755.0,318.0,21017.0,ISR,6
Bolivia,2020-06-29,31524.0,1014.0,1036.0,BOL,6
Serbia,2020-06-29,14046.0,270.0,7150.0,SRB,6
Ghana,2020-06-29,17351.0,112.0,2929.0,GHA,6
South Africa,2020-06-29,138134.0,2456.0,29911.0,ZAF,6
Philippines,2020-06-29,35455.0,1244.0,16904.0,PHL,6
Belgium,2020-06-29,61759.0,9629.0,11992.0,BEL,6
Bulgaria,2020-06-29,4691.0,219.0,1034.0,BGR,6
Colombia,2020-06-29,91769.0,3106.0,17609.0,COL,6
Sweden,2020-06-29,66333.0,5457.0,0.0,SWE,6
Iceland,2020-06-29,1821.0,10.0,464.0,ISL,6
Poland,2020-06-29,33907.0,1438.0,7752.0,POL,6
Peru,2020-06-29,279419.0,9317.0,2863.0,PER,6
Turkey,2020-06-29,197239.0,5097.0,51014.0,TUR,6
Morocco,2020-06-29,12052.0,221.0,16619.0,MAR,6
Zambia,2020-06-29,1557.0,22.0,363.0,ZMB,6
Mauritania,2020-06-29,3907.0,120.0,0.0,MRT,6
Malawi,2020-06-29,1146.0,13.0,255.0,MWI,6
Panama,2020-06-29,31686.0,604.0,3200.0,PAN,6
India,2020-06-29,548318.0,16475.0,170560.0,IND,6
Slovenia,2020-06-29,1581.0,111.0,1085.0,SVN,6
Tunisia,2020-06-29,1169.0,50.0,574.0,TUN,6
Austria,2020-06-29,17625.0,702.0,3855.0,AUT,6
Romania,2020-06-29,26313.0,1612.0,4779.0,ROU,6
Iran,2020-06-29,222669.0,10508.0,28209.0,IRN,6
Togo,2020-06-29,642.0,14.0,41.0,TGO,6
France,2020-06-29,162936.0,29778.0,62020.0,FRA,6
Jordan,2020-06-29,1121.0,9.0,0.0,JOR,6
Thailand,2020-06-29,3162.0,58.0,6437.0,THA,6
Denmark,2020-06-29,12675.0,604.0,18718.0,DNK,6
Chile,2020-06-29,271982.0,5509.0,16799.0,CHL,6
Finland,2020-06-29,7191.0,328.0,1696.0,FIN,6
Ireland,2020-06-29,25439.0,1735.0,3340.0,IRL,6
Hungary,2020-06-29,4142.0,581.0,2685.0,HUN,6
Sri Lanka,2020-06-29,2037.0,11.0,1340.0,LKA,6
Paraguay,2020-06-29,2127.0,15.0,1061.0,PRY,6
Guatemala,2020-06-29,16930.0,727.0,1655.0,GTM,6
United Kingdom,2020-06-29,283095.0,40320.0,62572.0,GBR,6
Malaysia,2020-06-29,8634.0,121.0,6221.0,MYS,6
Algeria,2020-06-29,13273.0,897.0,0.0,DZA,6
Mozambique,2020-06-29,859.0,5.0,757.0,MOZ,6
Kuwait,2020-06-29,44942.0,348.0,3504.0,KWT,6
Nigeria,2020-06-29,24567.0,565.0,2140.0,NGA,6
Czech Republic,2020-06-29,11603.0,348.0,4485.0,CZE,6
Ethiopia,2020-06-29,5689.0,98.0,3693.0,ETH,6
Norway,2020-06-29,8815.0,249.0,5935.0,NOR,6
United States,2020-06-29,2548996.0,125804.0,660500.0,USA,6
Oman,2020-06-29,38150.0,163.0,3191.0,OMN,6
Dominican Republic,2020-06-29,31373.0,726.0,2711.0,DOM,6
Rwanda,2020-06-29,900.0,2.0,2498.0,RWA,6
Mexico,2020-06-29,258048.0,26648.0,14708.0,MEX,6
Uganda,2020-06-29,859.0,0.0,0.0,UGA,6
Italy,2020-06-29,240310.0,34738.0,27218.0,ITA,6
Switzerland,2020-06-29,31534.0,1681.0,14089.0,CHE,6
Uruguay,2020-06-29,929.0,27.0,1040.0,URY,6
Libya,2020-06-29,762.0,21.0,704.0,LBY,6
Jamaica,2020-06-29,696.0,10.0,319.0,JAM,6
Bahrain,2020-06-29,25705.0,83.0,7274.0,BHR,6
Zimbabwe,2020-06-29,567.0,6.0,272.0,ZWE,6
Cuba,2020-06-29,2332.0,86.0,2246.0,CUB,6
Pakistan,2020-06-29,206512.0,4167.0,23009.0,PAK,6
Kenya,2020-06-29,6070.0,143.0,2221.0,KEN,6
Madagascar,2020-06-29,2078.0,18.0,480.0,MDG,6
Croatia,2020-06-29,2691.0,107.0,730.0,HRV,6
Trinidad and Tobago,2020-06-29,126.0,8.0,57.0,TTO,6
Turkey,2020-06-30,198613.0,5115.0,50492.0,TUR,6
Israel,2020-06-30,24441.0,319.0,20840.0,ISR,6
Chile,2020-06-30,275999.0,5575.0,13349.0,CHL,6
Bahrain,2020-06-30,26239.0,84.0,8609.0,BHR,6
Mozambique,2020-06-30,883.0,6.0,173.0,MOZ,6
Canada,2020-06-30,103907.0,8566.0,48468.0,CAN,6
Myanmar,2020-06-30,299.0,6.0,1451.0,MMR,6
Sweden,2020-06-30,67060.0,5473.0,0.0,SWE,6
Malaysia,2020-06-30,8637.0,121.0,8828.0,MYS,6
Poland,2020-06-30,34154.0,1444.0,17807.0,POL,6
Madagascar,2020-06-30,2138.0,20.0,0.0,MDG,6
Ethiopia,2020-06-30,5846.0,103.0,3300.0,ETH,6
Czech Republic,2020-06-30,11805.0,348.0,4412.0,CZE,6
Thailand,2020-06-30,3171.0,58.0,5259.0,THA,6
Denmark,2020-06-30,12751.0,605.0,17884.0,DNK,6
United Kingdom,2020-06-30,283541.0,40341.0,97367.0,GBR,6
Sri Lanka,2020-06-30,2042.0,11.0,1365.0,LKA,6
South Africa,2020-06-30,144264.0,2529.0,33013.0,ZAF,6
Bulgaria,2020-06-30,4831.0,223.0,4525.0,BGR,6
Nepal,2020-06-30,13248.0,29.0,4711.0,NPL,6
Italy,2020-06-30,240436.0,34744.0,48273.0,ITA,6
Namibia,2020-06-30,196.0,0.0,0.0,NAM,6
Bolivia,2020-06-30,32125.0,1071.0,2194.0,BOL,6
El Salvador,2020-06-30,6173.0,164.0,2450.0,SLV,6
New Zealand,2020-06-30,1178.0,22.0,4733.0,NZL,6
Iraq,2020-06-30,47151.0,1839.0,12425.0,IRQ,6
Ecuador,2020-06-30,55665.0,4502.0,2065.0,ECU,6
Dominican Republic,2020-06-30,31816.0,733.0,3210.0,DOM,6
Malawi,2020-06-30,1224.0,14.0,510.0,MWI,6
Uganda,2020-06-30,870.0,0.0,2059.0,UGA,6
Peru,2020-06-30,282365.0,9504.0,2464.0,PER,6
Mauritania,2020-06-30,4149.0,126.0,0.0,MRT,6
Portugal,2020-06-30,41912.0,1568.0,15898.0,PRT,6
Colombia,2020-06-30,95043.0,3223.0,17282.0,COL,6
Morocco,2020-06-30,12290.0,225.0,18377.0,MAR,6
Tunisia,2020-06-30,1172.0,50.0,584.0,TUN,6
Costa Rica,2020-06-30,3269.0,15.0,594.0,CRI,6
Vietnam,2020-06-30,355.0,0.0,0.0,VNM,6
Nigeria,2020-06-30,25133.0,573.0,1953.0,NGA,6
Belgium,2020-06-30,61886.0,9632.0,16062.0,BEL,6
Trinidad and Tobago,2020-06-30,126.0,8.0,1.0,TTO,6
Switzerland,2020-06-30,31569.0,1681.0,15033.0,CHE,6
Serbia,2020-06-30,14288.0,274.0,8377.0,SRB,6
Ghana,2020-06-30,17351.0,112.0,0.0,GHA,6
Norway,2020-06-30,8855.0,249.0,5024.0,NOR,6
Croatia,2020-06-30,2725.0,107.0,921.0,HRV,6
Togo,2020-06-30,643.0,14.0,407.0,TGO,6
Ireland,2020-06-30,25462.0,1735.0,4591.0,IRL,6
Finland,2020-06-30,7209.0,328.0,2834.0,FIN,6
Algeria,2020-06-30,13571.0,905.0,0.0,DZA,6
Zimbabwe,2020-06-30,574.0,7.0,340.0,ZWE,6
Iran,2020-06-30,225205.0,10670.0,0.0,IRN,6
United States,2020-06-30,2590552.0,126140.0,844829.0,USA,6
India,2020-06-30,566840.0,16893.0,210292.0,IND,6
Austria,2020-06-30,17666.0,703.0,6381.0,AUT,6
Panama,2020-06-30,32785.0,620.0,1977.0,PAN,6
Uruguay,2020-06-30,932.0,27.0,674.0,URY,6
Greece,2020-06-30,3390.0,191.0,4383.0,GRC,6
Australia,2020-06-30,7767.0,104.0,40287.0,AUS,6
Philippines,2020-06-30,36438.0,1255.0,14956.0,PHL,6
Cuba,2020-06-30,2340.0,86.0,2272.0,CUB,6
Hungary,2020-06-30,4145.0,585.0,1066.0,HUN,6
Mexico,2020-06-30,265510.0,27121.0,14116.0,MEX,6
Indonesia,2020-06-30,55092.0,2805.0,11635.0,IDN,6
Japan,2020-06-30,18593.0,972.0,0.0,JPN,6
Jordan,2020-06-30,1128.0,9.0,0.0,JOR,6
Iceland,2020-06-30,1822.0,10.0,728.0,ISL,6
Pakistan,2020-06-30,209337.0,4304.0,20930.0,PAK,6
Senegal,2020-06-30,6698.0,108.0,1274.0,SEN,6
Oman,2020-06-30,39060.0,169.0,3121.0,OMN,6
Kenya,2020-06-30,6190.0,144.0,2419.0,KEN,6
Rwanda,2020-06-30,1001.0,2.0,3694.0,RWA,6
Guatemala,2020-06-30,17409.0,746.0,2750.0,GTM,6
Slovenia,2020-06-30,1585.0,111.0,1399.0,SVN,6
Saudi Arabia,2020-06-30,186436.0,1599.0,35173.0,SAU,6
Romania,2020-06-30,26582.0,1634.0,10424.0,ROU,6
Libya,2020-06-30,762.0,21.0,480.0,LBY,6
France,2020-06-30,164260.0,29813.0,59536.0,FRA,6
Zambia,2020-06-30,1568.0,22.0,227.0,ZMB,6
Jamaica,2020-06-30,698.0,10.0,327.0,JAM,6
Kuwait,2020-06-30,45524.0,350.0,4045.0,KWT,6
Bangladesh,2020-06-30,141801.0,1783.0,18426.0,BGD,6
Paraguay,2020-06-30,2191.0,16.0,1316.0,PRY,6
Sri Lanka,2020-07-01,2047.0,11.0,1296.0,LKA,7
Libya,2020-07-01,824.0,24.0,788.0,LBY,7
Turkey,2020-07-01,199906.0,5131.0,52313.0,TUR,7
Trinidad and Tobago,2020-07-01,130.0,8.0,10.0,TTO,7
Jamaica,2020-07-01,702.0,10.0,444.0,JAM,7
Oman,2020-07-01,40070.0,176.0,3533.0,OMN,7
Pakistan,2020-07-01,213470.0,4395.0,22418.0,PAK,7
Senegal,2020-07-01,6793.0,112.0,907.0,SEN,7
Kuwait,2020-07-01,46195.0,354.0,4150.0,KWT,7
Bangladesh,2020-07-01,145483.0,1847.0,17875.0,BGD,7
Slovenia,2020-07-01,1600.0,111.0,1198.0,SVN,7
Thailand,2020-07-01,3173.0,58.0,4380.0,THA,7
Poland,2020-07-01,34393.0,1463.0,21064.0,POL,7
Denmark,2020-07-01,12768.0,605.0,17615.0,DNK,7
United Kingdom,2020-07-01,284271.0,40394.0,112636.0,GBR,7
Belgium,2020-07-01,61986.0,9640.0,15172.0,BEL,7
Myanmar,2020-07-01,299.0,6.0,1306.0,MMR,7
Czech Republic,2020-07-01,11954.0,349.0,4593.0,CZE,7
Nigeria,2020-07-01,25694.0,590.0,4205.0,NGA,7
Vietnam,2020-07-01,355.0,0.0,0.0,VNM,7
Malaysia,2020-07-01,8639.0,121.0,8912.0,MYS,7
Portugal,2020-07-01,42141.0,1576.0,16401.0,PRT,7
Chile,2020-07-01,279393.0,5688.0,10385.0,CHL,7
Bulgaria,2020-07-01,4989.0,230.0,3343.0,BGR,7
Ethiopia,2020-07-01,5846.0,103.0,1398.0,ETH,7
United States,2020-07-01,2634432.0,127410.0,874574.0,USA,7
Iceland,2020-07-01,1824.0,10.0,270.0,ISL,7
Guatemala,2020-07-01,18096.0,773.0,2792.0,GTM,7
Togo,2020-07-01,650.0,14.0,510.0,TGO,7
Philippines,2020-07-01,37514.0,1266.0,18338.0,PHL,7
Uruguay,2020-07-01,936.0,27.0,0.0,URY,7
Zimbabwe,2020-07-01,591.0,7.0,380.0,ZWE,7
Romania,2020-07-01,26970.0,1651.0,12585.0,ROU,7
Cuba,2020-07-01,2341.0,86.0,2309.0,CUB,7
Costa Rica,2020-07-01,3459.0,16.0,853.0,CRI,7
Panama,2020-07-01,33550.0,631.0,2670.0,PAN,7
Austria,2020-07-01,17777.0,705.0,8110.0,AUT,7
Norway,2020-07-01,8865.0,250.0,5119.0,NOR,7
Finland,2020-07-01,7214.0,328.0,2776.0,FIN,7
Jordan,2020-07-01,1132.0,9.0,0.0,JOR,7
Algeria,2020-07-01,13907.0,912.0,0.0,DZA,7
Ghana,2020-07-01,17741.0,112.0,0.0,GHA,7
Greece,2020-07-01,3409.0,192.0,3207.0,GRC,7
Switzerland,2020-07-01,31631.0,1683.0,11242.0,CHE,7
Namibia,2020-07-01,203.0,0.0,445.0,NAM,7
Morocco,2020-07-01,12533.0,228.0,16937.0,MAR,7
Indonesia,2020-07-01,56385.0,2876.0,15000.0,IDN,7
Nepal,2020-07-01,13564.0,29.0,4886.0,NPL,7
Madagascar,2020-07-01,2214.0,20.0,0.0,MDG,7
Mauritania,2020-07-01,4149.0,126.0,0.0,MRT,7
Saudi Arabia,2020-07-01,190823.0,1649.0,53214.0,SAU,7
Croatia,2020-07-01,2777.0,107.0,1352.0,HRV,7
South Africa,2020-07-01,151209.0,2657.0,36931.0,ZAF,7
Ireland,2020-07-01,25473.0,1736.0,4551.0,IRL,7
Serbia,2020-07-01,14564.0,277.0,8626.0,SRB,7
India,2020-07-01,585493.0,17400.0,217931.0,IND,7
Rwanda,2020-07-01,1025.0,2.0,3961.0,RWA,7
Uganda,2020-07-01,889.0,0.0,0.0,UGA,7
Mexico,2020-07-01,272653.0,27769.0,14799.0,MEX,7
Tunisia,2020-07-01,1174.0,50.0,491.0,TUN,7
Colombia,2020-07-01,97846.0,3334.0,18054.0,COL,7
France,2020-07-01,164801.0,29843.0,57179.0,FRA,7
Iran,2020-07-01,227662.0,10817.0,0.0,IRN,7
Canada,2020-07-01,104193.0,8591.0,0.0,CAN,7
Japan,2020-07-01,18723.0,974.0,0.0,JPN,7
Zambia,2020-07-01,1594.0,24.0,1935.0,ZMB,7
Malawi,2020-07-01,1265.0,16.0,494.0,MWI,7
El Salvador,2020-07-01,6438.0,174.0,2423.0,SLV,7
Iraq,2020-07-01,49109.0,1943.0,11378.0,IRQ,7
Bahrain,2020-07-01,26758.0,87.0,9114.0,BHR,7
Dominican Republic,2020-07-01,32568.0,747.0,2916.0,DOM,7
Bolivia,2020-07-01,33219.0,1123.0,1947.0,BOL,7
Sweden,2020-07-01,67864.0,5493.0,0.0,SWE,7
Mozambique,2020-07-01,889.0,6.0,757.0,MOZ,7
Peru,2020-07-01,285213.0,9677.0,3261.0,PER,7
Israel,2020-07-01,25244.0,320.0,21460.0,ISR,7
Italy,2020-07-01,240578.0,34767.0,55366.0,ITA,7
New Zealand,2020-07-01,1178.0,22.0,3404.0,NZL,7
Kenya,2020-07-01,6366.0,148.0,3519.0,KEN,7
Hungary,2020-07-01,4155.0,585.0,2805.0,HUN,7
Ecuador,2020-07-01,56432.0,4527.0,2693.0,ECU,7
Paraguay,2020-07-01,2221.0,17.0,1347.0,PRY,7
Australia,2020-07-01,7834.0,104.0,49941.0,AUS,7
Tunisia,2020-07-02,1175.0,50.0,1213.0,TUN,7
Ecuador,2020-07-02,58257.0,4576.0,2743.0,ECU,7
Greece,2020-07-02,3432.0,192.0,4445.0,GRC,7
Iraq,2020-07-02,51524.0,2050.0,11762.0,IRQ,7
Hungary,2020-07-02,4157.0,586.0,1940.0,HUN,7
Austria,2020-07-02,17814.0,705.0,7834.0,AUT,7
Ghana,2020-07-02,18134.0,117.0,3026.0,GHA,7
New Zealand,2020-07-02,1180.0,22.0,3728.0,NZL,7
Norway,2020-07-02,8887.0,251.0,4743.0,NOR,7
Morocco,2020-07-02,12636.0,228.0,17725.0,MAR,7
Indonesia,2020-07-02,57770.0,2934.0,0.0,IDN,7
Bahrain,2020-07-02,27414.0,92.0,10126.0,BHR,7
Costa Rica,2020-07-02,3753.0,17.0,1259.0,CRI,7
Vietnam,2020-07-02,355.0,0.0,0.0,VNM,7
Uruguay,2020-07-02,943.0,28.0,0.0,URY,7
Finland,2020-07-02,7236.0,328.0,3769.0,FIN,7
Kuwait,2020-07-02,46940.0,358.0,4312.0,KWT,7
Uganda,2020-07-02,893.0,0.0,3349.0,UGA,7
Peru,2020-07-02,288477.0,9860.0,3037.0,PER,7
Jordan,2020-07-02,1133.0,9.0,0.0,JOR,7
Australia,2020-07-02,7920.0,104.0,57859.0,AUS,7
Saudi Arabia,2020-07-02,194225.0,1698.0,43927.0,SAU,7
Trinidad and Tobago,2020-07-02,130.0,8.0,59.0,TTO,7
India,2020-07-02,604641.0,17834.0,229588.0,IND,7
Croatia,2020-07-02,2831.0,108.0,981.0,HRV,7
United States,2020-07-02,2686480.0,128062.0,847486.0,USA,7
Jamaica,2020-07-02,707.0,10.0,285.0,JAM,7
Namibia,2020-07-02,285.0,0.0,98.0,NAM,7
Canada,2020-07-02,104193.0,8591.0,0.0,CAN,7
Panama,2020-07-02,34463.0,645.0,2347.0,PAN,7
Togo,2020-07-02,661.0,14.0,710.0,TGO,7
France,2020-07-02,165719.0,29861.0,55022.0,FRA,7
Romania,2020-07-02,27296.0,1667.0,12524.0,ROU,7
Malawi,2020-07-02,1342.0,16.0,547.0,MWI,7
Ireland,2020-07-02,25477.0,1738.0,3792.0,IRL,7
Algeria,2020-07-02,14272.0,920.0,0.0,DZA,7
Zimbabwe,2020-07-02,605.0,7.0,522.0,ZWE,7
Sweden,2020-07-02,68548.0,5508.0,0.0,SWE,7
Zambia,2020-07-02,1632.0,30.0,330.0,ZMB,7
Bangladesh,2020-07-02,149258.0,1888.0,18362.0,BGD,7
Portugal,2020-07-02,42454.0,1579.0,15504.0,PRT,7
Serbia,2020-07-02,14836.0,281.0,9013.0,SRB,7
Iceland,2020-07-02,1825.0,10.0,161.0,ISL,7
Guatemala,2020-07-02,19011.0,817.0,3298.0,GTM,7
Nepal,2020-07-02,14046.0,30.0,4537.0,NPL,7
Turkey,2020-07-02,201098.0,5150.0,49714.0,TUR,7
Senegal,2020-07-02,6925.0,116.0,1160.0,SEN,7
Israel,2020-07-02,26257.0,322.0,25041.0,ISR,7
Czech Republic,2020-07-02,12046.0,349.0,4665.0,CZE,7
Mexico,2020-07-02,280196.0,28510.0,13634.0,MEX,7
Libya,2020-07-02,858.0,24.0,787.0,LBY,7
Chile,2020-07-02,282043.0,5753.0,10831.0,CHL,7
Oman,2020-07-02,41194.0,185.0,4049.0,OMN,7
South Africa,2020-07-02,159333.0,2749.0,39188.0,ZAF,7
Kenya,2020-07-02,6673.0,149.0,2704.0,KEN,7
Switzerland,2020-07-02,31851.0,1684.0,10892.0,CHE,7
Poland,2020-07-02,34775.0,1477.0,18803.0,POL,7
Denmark,2020-07-02,12794.0,606.0,15361.0,DNK,7
Thailand,2020-07-02,3179.0,58.0,4645.0,THA,7
Slovenia,2020-07-02,1613.0,111.0,1274.0,SVN,7
Sri Lanka,2020-07-02,2054.0,11.0,1399.0,LKA,7
United Kingdom,2020-07-02,284888.0,40491.0,112130.0,GBR,7
Cuba,2020-07-02,2348.0,86.0,2690.0,CUB,7
Myanmar,2020-07-02,304.0,6.0,1535.0,MMR,7
Mozambique,2020-07-02,903.0,6.0,605.0,MOZ,7
Paraguay,2020-07-02,2260.0,19.0,1629.0,PRY,7
Malaysia,2020-07-02,8640.0,121.0,8727.0,MYS,7
Japan,2020-07-02,18874.0,975.0,0.0,JPN,7
Philippines,2020-07-02,38511.0,1270.0,17694.0,PHL,7
Dominican Republic,2020-07-02,33387.0,754.0,3496.0,DOM,7
Italy,2020-07-02,240760.0,34788.0,53243.0,ITA,7
Colombia,2020-07-02,102009.0,3470.0,19335.0,COL,7
Ethiopia,2020-07-02,5846.0,103.0,1346.0,ETH,7
Nigeria,2020-07-02,26484.0,603.0,3063.0,NGA,7
Bulgaria,2020-07-02,5154.0,232.0,2896.0,BGR,7
Rwanda,2020-07-02,1042.0,3.0,3737.0,RWA,7
Iran,2020-07-02,230211.0,10958.0,0.0,IRN,7
Mauritania,2020-07-02,4149.0,126.0,0.0,MRT,7
Bolivia,2020-07-02,34227.0,1201.0,2154.0,BOL,7
El Salvador,2020-07-02,6736.0,182.0,2433.0,SLV,7
Pakistan,2020-07-02,217809.0,4473.0,22128.0,PAK,7
Madagascar,2020-07-02,2303.0,22.0,0.0,MDG,7
Belgium,2020-07-02,62121.0,9642.0,13607.0,BEL,7
Guatemala,2020-07-03,20072.0,843.0,3634.0,GTM,7
Nepal,2020-07-03,14519.0,31.0,4483.0,NPL,7
United Kingdom,2020-07-03,285539.0,40532.0,114178.0,GBR,7
Finland,2020-07-03,7241.0,328.0,3240.0,FIN,7
Denmark,2020-07-03,12815.0,606.0,14321.0,DNK,7
Kuwait,2020-07-03,47859.0,359.0,4149.0,KWT,7
Togo,2020-07-03,667.0,14.0,283.0,TGO,7
Ethiopia,2020-07-03,5846.0,103.0,1742.0,ETH,7
Indonesia,2020-07-03,59394.0,2987.0,0.0,IDN,7
Croatia,2020-07-03,2912.0,110.0,1465.0,HRV,7
Bolivia,2020-07-03,35528.0,1271.0,2219.0,BOL,7
Nigeria,2020-07-03,27110.0,616.0,3308.0,NGA,7
New Zealand,2020-07-03,1180.0,22.0,2091.0,NZL,7
Jamaica,2020-07-03,715.0,10.0,510.0,JAM,7
Paraguay,2020-07-03,2303.0,19.0,1769.0,PRY,7
Mauritania,2020-07-03,4472.0,129.0,0.0,MRT,7
United States,2020-07-03,2739879.0,128740.0,786497.0,USA,7
Ireland,2020-07-03,25489.0,1738.0,8049.0,IRL,7
Ecuador,2020-07-03,59468.0,4639.0,2285.0,ECU,7
Switzerland,2020-07-03,31884.0,1685.0,10378.0,CHE,7
Pakistan,2020-07-03,221896.0,4551.0,23135.0,PAK,7
Poland,2020-07-03,35146.0,1492.0,23257.0,POL,7
Austria,2020-07-03,17952.0,705.0,6805.0,AUT,7
Cuba,2020-07-03,2353.0,86.0,2635.0,CUB,7
Senegal,2020-07-03,7054.0,121.0,1078.0,SEN,7
Jordan,2020-07-03,1136.0,9.0,0.0,JOR,7
El Salvador,2020-07-03,7000.0,191.0,2438.0,SLV,7
Greece,2020-07-03,3458.0,192.0,5024.0,GRC,7
Ghana,2020-07-03,18134.0,117.0,3298.0,GHA,7
Portugal,2020-07-03,42782.0,1587.0,14880.0,PRT,7
Peru,2020-07-03,292004.0,10045.0,2567.0,PER,7
Bulgaria,2020-07-03,5315.0,232.0,3155.0,BGR,7
Italy,2020-07-03,240961.0,34818.0,50096.0,ITA,7
Sweden,2020-07-03,69235.0,5523.0,0.0,SWE,7
Zimbabwe,2020-07-03,617.0,7.0,499.0,ZWE,7
Algeria,2020-07-03,14657.0,928.0,0.0,DZA,7
Hungary,2020-07-03,4166.0,587.0,1938.0,HUN,7
Malawi,2020-07-03,1402.0,16.0,557.0,MWI,7
Serbia,2020-07-03,15195.0,287.0,8102.0,SRB,7
Sri Lanka,2020-07-03,2066.0,11.0,1519.0,LKA,7
Malaysia,2020-07-03,8643.0,121.0,8221.0,MYS,7
Australia,2020-07-03,8001.0,104.0,54078.0,AUS,7
Libya,2020-07-03,891.0,26.0,452.0,LBY,7
Vietnam,2020-07-03,355.0,0.0,0.0,VNM,7
Dominican Republic,2020-07-03,34197.0,765.0,3186.0,DOM,7
Madagascar,2020-07-03,2403.0,24.0,0.0,MDG,7
Czech Republic,2020-07-03,12178.0,351.0,5109.0,CZE,7
Zambia,2020-07-03,1632.0,30.0,517.0,ZMB,7
Romania,2020-07-03,27746.0,1687.0,12371.0,ROU,7
Iran,2020-07-03,232863.0,11106.0,0.0,IRN,7
Japan,2020-07-03,19068.0,976.0,0.0,JPN,7
Thailand,2020-07-03,3180.0,58.0,4255.0,THA,7
Mozambique,2020-07-03,918.0,6.0,845.0,MOZ,7
Trinidad and Tobago,2020-07-03,130.0,8.0,39.0,TTO,7
Colombia,2020-07-03,106110.0,3641.0,20595.0,COL,7
Rwanda,2020-07-03,1063.0,3.0,2216.0,RWA,7
Iceland,2020-07-03,1830.0,10.0,397.0,ISL,7
Slovenia,2020-07-03,1633.0,111.0,1451.0,SVN,7
Chile,2020-07-03,284541.0,5920.0,15585.0,CHL,7
Kenya,2020-07-03,6941.0,152.0,4147.0,KEN,7
Uganda,2020-07-03,902.0,0.0,0.0,UGA,7
Morocco,2020-07-03,12969.0,229.0,16641.0,MAR,7
Namibia,2020-07-03,293.0,0.0,622.0,NAM,7
Iraq,2020-07-03,53708.0,2160.0,12176.0,IRQ,7
Philippines,2020-07-03,38805.0,1274.0,18820.0,PHL,7
Saudi Arabia,2020-07-03,197608.0,1752.0,52135.0,SAU,7
South Africa,2020-07-03,168061.0,2844.0,39026.0,ZAF,7
Norway,2020-07-03,8895.0,251.0,4536.0,NOR,7
Turkey,2020-07-03,202284.0,5167.0,52141.0,TUR,7
Bahrain,2020-07-03,27837.0,94.0,9740.0,BHR,7
Myanmar,2020-07-03,304.0,6.0,1370.0,MMR,7
Uruguay,2020-07-03,947.0,28.0,0.0,URY,7
Oman,2020-07-03,42555.0,188.0,3834.0,OMN,7
Belgium,2020-07-03,62214.0,9647.0,12376.0,BEL,7
Israel,2020-07-03,27542.0,325.0,20951.0,ISR,7
Tunisia,2020-07-03,1178.0,50.0,450.0,TUN,7
Costa Rica,2020-07-03,4023.0,17.0,933.0,CRI,7
Panama,2020-07-03,35237.0,667.0,2261.0,PAN,7
Mexico,2020-07-03,287196.0,29189.0,14034.0,MEX,7
India,2020-07-03,625544.0,18213.0,241576.0,IND,7
Bangladesh,2020-07-03,153277.0,1926.0,14650.0,BGD,7
France,2020-07-03,166378.0,29875.0,64582.0,FRA,7
Canada,2020-07-03,104760.0,8642.0,37502.0,CAN,7
Iceland,2020-07-04,1830.0,10.0,152.0,ISL,7
Libya,2020-07-04,918.0,27.0,497.0,LBY,7
Sri Lanka,2020-07-04,2069.0,11.0,852.0,LKA,7
Ethiopia,2020-07-04,5846.0,103.0,2192.0,ETH,7
Philippines,2020-07-04,40336.0,1280.0,20868.0,PHL,7
Thailand,2020-07-04,3185.0,58.0,2406.0,THA,7
Pakistan,2020-07-04,225283.0,4619.0,22052.0,PAK,7
Indonesia,2020-07-04,60695.0,3036.0,0.0,IDN,7
Madagascar,2020-07-04,2512.0,26.0,0.0,MDG,7
Iran,2020-07-04,235429.0,11260.0,24562.0,IRN,7
Mauritania,2020-07-04,4472.0,129.0,748.0,MRT,7
Nepal,2020-07-04,15259.0,32.0,4050.0,NPL,7
Morocco,2020-07-04,13288.0,230.0,15955.0,MAR,7
Tunisia,2020-07-04,1181.0,50.0,258.0,TUN,7
Ghana,2020-07-04,19388.0,117.0,3341.0,GHA,7
Hungary,2020-07-04,4172.0,588.0,1880.0,HUN,7
Norway,2020-07-04,8895.0,251.0,1425.0,NOR,7
Colombia,2020-07-04,109505.0,3777.0,21028.0,COL,7
Senegal,2020-07-04,7164.0,125.0,959.0,SEN,7
Bolivia,2020-07-04,36818.0,1320.0,2172.0,BOL,7
Bangladesh,2020-07-04,156391.0,1968.0,14727.0,BGD,7
